,productid,marketid,share,share0,delta_true,xi_true,intercept,x1,x2,x3,z1,z2
"492-1",42,10,0.0031578292976333516,0.096416851177662632,-6.4101364143154171,0.84938707874560582,1,-1.5681924536724363,0.68303123695881995,-1.3743622763474073,81.25518932441706,161.51174622408212
"493-1",43,10,0.004002398896040882,0.096416851177662632,-6.3125413568408133,0.23192645786114421,1,0.55096587345505044,-0.79496991154258478,-1.3004637766144231,73.368893520551694,150.56199128609674
"494-1",44,10,0.022337248400548813,0.096416851177662632,-1.9695921066436994,0.35782104355907474,1,1.3135207738792436,1.0019017513694506,0.3571643245485317,112.17805267818132,51.32801478437834
"495-1",45,10,0.010224314813326144,0.096416851177662632,-2.512600204467355,-0.230848493051587,1,1.0769772497330441,0.57838923393548713,1.0628818049157009,73.367578489043737,94.14077666514892
"496-1",46,10,0.00078126496100473146,0.096416851177662632,-5.2874774315526816,-0.27321235947249256,1,0.47556945458628103,-0.20503605828500687,-0.28479846838146261,49.797704471317701,56.506158344235203
"497-1",47,10,0.035158112452507509,0.096416851177662632,-2.1540253675016947,1.1856553291845457,1,-0.11149633265840053,0.36631971132641206,1.4054959246457475,60.80780061924002,133.24349536632772
"498-1",48,10,0.0025098116574138315,0.096416851177662632,-6.8727456172549175,-0.54629819957113834,1,-0.068985932169506367,-1.8417151884376275,0.58425370292335532,202.56477236904263,59.561264890163187
"499-1",49,10,0.00054179604962748863,0.096416851177662632,-6.323357997937789,-0.79295759596593884,1,0.55128975026924232,-1.0949882568267901,0.013298104585698467,98.973422033414096,48.873905677386944
"500-1",50,10,0.00011164553789681968,0.096416851177662632,-7.5410479033959676,-1.7847144859310535,1,-0.16769623910524734,-0.076024250618710321,-0.51261292774095701,49.373330615389548,68.449274766995885
"501-1",1,11,0.019252250351888558,0.048866794850382145,-6.6097898397947414,-0.57751245277537133,1,-0.5500248518332862,1.1020945321833095,-1.5843470673693927,74.971276162002454,224.39826473364374
"502-1",2,11,0.00041335974566418732,0.048866794850382145,-7.3157970739324112,0.022027264201174356,1,-1.390958840748608,0.25374985721410098,-1.2006153545990783,33.826483874882165,158.56954509886583
"503-1",3,11,0.0015237996403199812,0.048866794850382145,-3.1313698893702262,1.9127390451822843,1,-0.64057624736965801,-0.3125677538182472,0.90903506663539524,47.218585782735168,64.929918732915425
"504-1",4,11,0.00014741913091088015,0.048866794850382145,-5.0009195848369465,-0.48395012155823602,1,-0.41687858318658583,0.28081965580801671,0.61908946409985866,34.005552497264922,50.891152170477874
"505-1",5,11,0.0011449464993227923,0.048866794850382145,-4.5584190573918022,1.0802646729853393,1,-0.47143656134430023,-0.94578307558619212,0.77853590655335114,100.93035808320141,57.550140247133776
"506-1",6,11,0.0073805660138286829,0.048866794850382145,-3.2481577921539579,-0.41026335455696039,1,0.7471352504178127,1.3862067385479964,0.028763573437192862,105.1597294544989,48.810385662683842
"507-1",7,11,0.0016646531905534449,0.048866794850382145,-3.6130929690575875,0.05025128895870104,1,0.18821625270845255,1.0619277731388173,0.086511716136441957,71.367628502894206,47.445410762607629
"508-1",8,11,4.2473918580523737e-05,0.048866794850382145,-6.4291499874791329,-0.59873863384415882,1,-1.5751196782322241,-0.053039064869411436,0.79774738946666057,37.02068557831614,58.527519044655996
"509-1",9,11,0.00025193752778987516,0.048866794850382145,-4.6011891713875031,-0.22553442614655628,1,-0.061300562216095714,0.072305089679627746,0.61334072729552191,34.555741696747326,50.699499571023971
"510-1",10,11,0.0019046838949933205,0.048866794850382145,-4.2424466858560681,1.7293682510348438,1,-0.63052292573661939,0.29820164750895717,-0.63949365866324992,34.159941288547444,89.348849609369395
"511-1",11,11,0.000572242942580895,0.048866794850382145,-5.0553976399059914,-0.72119443182426035,1,0.37064352422479357,0.71884607227534236,-0.42369280458186664,47.293073910777402,71.278066204492831
"512-1",12,11,0.00059625462467755832,0.048866794850382145,-3.7856219422285684,-0.054226574751221272,1,0.35944520829142546,-0.063205031937870887,0.97236445616909761,37.29086062684771,69.137247682231063
"513-1",13,11,0.00094085516801218163,0.048866794850382145,-4.316158068596768,1.5442308539331047,1,-1.5769737807783117,0.90611675071615272,-0.18953189246771382,58.946016066584328,57.043380216752915
"514-1",14,11,0.028586496956378823,0.048866794850382145,-1.9487632211839654,0.092233882104795162,1,2.0621245085324329,1.22036613974844,-0.32348775156963355,86.537946005169573,64.502006390710676
"515-1",15,11,0.0014947139729326901,0.048866794850382145,-2.8291905755702249,0.9535607060980662,1,0.19343379504019143,0.6451403565170778,0.37867456677443939,43.687734275576133,45.753428927685697
"516-1",16,11,0.00040117579390995013,0.048866794850382145,-5.9998684756024216,0.29978003737299702,1,-0.54403308397614714,-0.71160416568865337,-0.044011263310618054,76.300655843005629,51.01498007406159
"517-1",17,11,0.0031105025532187081,0.048866794850382145,-1.9715196361654732,1.0247304520487523,1,0.56671517304981334,0.28610346591294239,1.1509312728230188,34.049223739441473,83.203376037761956
"518-1",18,11,0.025030487624223611,0.048866794850382145,-7.2484085662426532,-0.28049847066223366,1,0.85475518470723699,-0.90584397720847254,-1.9168213030791841,96.334128520235751,293.5779463401384
"519-1",19,11,0.00021870657976360262,0.048866794850382145,-6.0043711417154233,0.58346033820409782,1,-1.1931703200386103,-0.52928812115308699,0.13462696127217594,60.998235504388042,46.567901453890563
"520-1",20,11,0.0055524037716579468,0.048866794850382145,-1.6172703951157961,0.47084157973878826,1,0.94525940796246255,0.54198627890675988,1.4246423382761939,39.57235246354211,111.07770727754509
"521-1",21,11,0.0027555753903310133,0.048866794850382145,-2.4465057241696022,0.086235451505915328,1,1.4316302428544203,0.78722862559245377,0.24839995587760849,51.133563572628901,45.432292671062328
"522-1",22,11,0.00030376025274484126,0.048866794850382145,-4.7466285080526829,0.38599063427765384,1,-0.67881898530252782,-0.30767207052743151,0.85387191349962277,46.962638452545242,61.598476515982313
"523-1",23,11,0.00061242070958147184,0.048866794850382145,-5.9828288174896063,-0.24105284064522209,1,0.2178704802123895,-0.2455701244667563,-0.71407633259001735,43.92813077056568,96.698807931737846
"524-1",24,11,0.0034912707057032657,0.048866794850382145,-2.625246583795533,0.058806784600619978,1,0.010301127065194876,1.1988196458487863,1.1068258586898658,84.324463907938252,79.426634508580378
"525-1",25,11,0.12087726489806518,0.048866794850382145,-1.3586908161443316,0.54120624014822627,1,0.12365199021590217,0.53660065377450761,2.4398502997170328,39.387302606076467,281.19955259904236
"526-1",26,11,4.552079827185986e-05,0.048866794850382145,-6.138909921384478,-1.512421203933193,1,-1.061199043482733,0.36455184674899382,1.0701584792824539,35.032609192463433,76.437859095742795
"527-1",27,11,0.00040572190780232236,0.048866794850382145,-4.1268611701356415,0.95159523255887479,1,-0.81853924039077597,0.39173270851297604,0.34835012918328323,35.519759207150756,45.524099442320015
"528-1",28,11,0.11159030515336286,0.048866794850382145,-5.1199509419134328,0.28814367053829193,1,2.0559139882041531,-0.44376921706703204,-2.0202393835888461,54.988488671658509,317.39573258580452
"529-1",29,11,0.10621786262392426,0.048866794850382145,-2.6700362926638346,1.3747619508404916,1,0.55035537486123176,-1.4915990110831749,1.8964453927176175,180.04881293971718,177.06396231574729
"530-1",30,11,0.0051713774610009887,0.048866794850382145,-1.8753863704936613,1.0612965219940156,1,1.7507383916170531,0.078288799810304247,0.23428991608496585,34.478146820035725,45.501411342776137
"531-1",31,11,0.00047426733944242399,0.048866794850382145,-4.3487824764609719,-0.37030103533503411,1,0.084017293809075078,0.80080701181935177,0.13669425324563547,51.952908418531393,46.535489732950822
"532-1",32,11,0.040667461406357651,0.048866794850382145,-5.702673587185072,0.59119514202177836,1,-0.51290201744588415,0.90424167201967243,-1.6852083837806386,58.811609854176602,244.19361502186217
"533-1",33,11,0.087897259067863456,0.048866794850382145,-6.2787280343294487,-1.1001779753348844,1,1.7775758344576307,-2.5970928079013031,0.64096691444910781,433.39621659278146,51.651331139556625
"534-1",34,11,0.16951810691618652,0.048866794850382145,-1.1094593667814525,1.3770969358044436,1,-0.84502913684236725,1.7703499902155464,1.5881228440409245,159.06901753251907,131.37140814355138
"535-1",35,11,0.001283956926455102,0.048866794850382145,-7.4772221287504461,-1.7030674910502481,1,1.116627022935619,-1.4908382245166931,-0.39994343611912325,179.91738533046748,69.579483413557853
"536-1",36,11,0.0087561052172492482,0.048866794850382145,-1.3866129094143242,2.3554464208251176,1,-0.10076789354212799,0.9573224422599389,0.40138612104274657,62.755075556693384,45.986616770603135
"537-1",37,11,0.0006210870602365449,0.048866794850382145,-4.6710382382175863,0.7746555717109207,1,-0.20746890652783986,-0.29671097946849334,0.058486076067826312,46.398454540636308,48.065361505966585
"538-1",38,11,0.0013678721969037628,0.048866794850382145,-3.7509825898374154,-0.6428945724482128,1,-0.64437026258852448,0.72249002668631268,1.8137922185130098,47.485693946730045,163.86372230611738
"539-1",39,11,0.18301609251498513,0.048866794850382145,2.0790040194952759,3.4102766261977311,1,2.6246700154302736,0.56657229833546374,0.4774850795318078,40.454708132507179,47.151440871603022
"540-1",40,11,0.00054454765106755028,0.048866794850382145,-3.7586689297159541,-0.42212320623036148,1,-0.12735091037139379,0.56066710181068191,1.2301380850751196,40.237153401947374,90.483971829067301
"541-1",41,11,0.0011249122895850114,0.048866794850382145,-3.0821341225394407,-0.28576595313493924,1,0.30715351217220327,0.76700854749196212,1.1294697709313339,49.948300587396609,81.340845513526475
"542-1",42,11,0.00010354606909471033,0.048866794850382145,-5.7059171236386854,0.57387823328709475,1,-1.6800218342294122,-0.020933691807149952,0.42116016911078158,36.236653573885462,46.232489891353602
"543-1",43,11,0.00094233805570421764,0.048866794850382145,-4.5799754728518627,0.3793018662742153,1,-0.5798662050392891,0.92693955620038793,-0.30635069028717626,60.46270542458457,63.445720956034187
"544-1",44,11,0.00038444354962524461,0.048866794850382145,-4.952982575857197,-0.49245811929850403,1,0.62954086319663338,-0.066606711160485707,-0.023458608594842226,37.383618887098145,50.337632554140839
"545-1",45,11,9.2444883366819795e-05,0.048866794850382145,-6.0472282423561534,-0.26076177508568416,1,-0.98636876819814001,-0.1901230622229568,0.39002536315062769,41.551207957180509,45.863395073753665
"546-1",46,11,0.00062678320726398322,0.048866794850382145,-4.9900313050573502,-0.50348534358838704,1,0.39754925180901807,-0.89997371665300097,1.0158785033750208,95.672287888893209,72.265240257100132
"547-1",47,11,0.0003035397234786281,0.048866794850382145,-4.2885341492253453,-0.64061804699312286,1,0.29284920313432639,0.15138664402517554,0.90784805060827545,33.825052145080861,64.854964237878647
"548-1",48,11,0.00038014933950125185,0.048866794850382145,-7.1584579863662485,-0.34305685270961706,1,-0.63366971958574847,-0.1221444778177898,-1.059586936253093,39.064985087585001,138.15059806279305
"549-1",49,11,0.0012157079772782747,0.048866794850382145,-3.7511664784986425,0.38488900729015052,1,-1.1459054328179339,1.2225868852509618,0.78726306177817862,86.768776132091531,57.989465401994934
"550-1",50,11,0.00011157395597631468,0.048866794850382145,-5.561211945539692,0.37871028977592941,1,-1.6743735560834576,0.53689387147885659,0.19755744928898,39.397301401922157,45.776593107077566
"551-1",1,12,6.0233826207690748e-05,0.060089170851862717,-8.4298495267038245,-0.9772847876122277,1,-2.0840345006689605,-1.0860708884508246,0.71754065002818812,91.947105941788806,84.201308026740534
"552-1",2,12,0.0005244882887588991,0.060089170851862717,-4.0052711219181782,0.23499718544747544,1,-0.66636728245013377,-0.012250207664421255,1.4383491827489023,43.763293968205026,160.36119135426583
"553-1",3,12,0.0025316675697380866,0.060089170851862717,-2.5443436710534835,0.84989621888259292,1,0.4310788033292251,0.89366749781838717,0.28101380891631206,94.581002474869663,63.843939620181231
"554-1",4,12,0.047263537174384106,0.060089170851862717,0.45008239963442831,1.829135178330981,1,0.39821040800385554,0.94976382424258843,2.2729729890570036,100.47997979556084,314.75492248018838
"555-1",5,12,0.00026071886703102711,0.060089170851862717,-6.9751471056637619,-1.4135922291307415,1,0.45924893990025256,-0.99570296586461537,-0.025100850568657688,83.359671152529543,61.162331085055378
"556-1",6,12,0.0010805789379955445,0.060089170851862717,-5.3325418497151471,-0.70836217564020698,1,0.11594742140927013,0.92016489889129793,-0.66029199437550934,97.327417070562205,86.09132972302757
"557-1",7,12,0.00013167121315413663,0.060089170851862717,-7.3242013716074634,-0.16772533444201829,1,-1.2879399292589551,-0.17322127915953817,-0.69531482874695305,43.492226143961361,88.662964156381463
"558-1",8,12,0.0071307036241244071,0.060089170851862717,-2.7590927032711869,-0.14747819945101193,1,1.8570293312934953,0.92366532126093814,-0.39230915637460839,97.695585687188967,70.55527245576377
"559-1",9,12,0.0017272642950686961,0.060089170851862717,-2.5496526704328004,1.1968618883055107,1,0.00088694526566986175,0.55629890997053688,0.69629958602548203,65.873875384237024,82.760857266531801
"560-1",10,12,0.0015163340307668357,0.060089170851862717,-6.5757271980220171,1.3366287104895043,1,-1.6615237534391256,0.22815352264197261,-1.4789856777143691,49.089214688412738,178.92675448083824
"561-1",11,12,0.0569670668863934,0.060089170851862717,-2.0844948462946946,0.67239744397761569,1,0.66013566491308506,-0.58140739516124429,2.1643794399758494,54.653284791570769,290.64568236757782
"562-1",12,12,9.4691083193147512e-05,0.060089170851862717,-7.4621932982407291,-1.0015783968096881,1,-0.70940887896174165,-0.15363044677873849,-0.59757557569056097,43.383958612870877,81.798851025287377
"563-1",13,12,0.002960486543160514,0.060089170851862717,-7.5502107170067303,0.52488260728869673,1,-1.0059497052541808,-1.8526687374902782,-0.21647488155096789,198.29931178882393,64.341394211533881
"564-1",14,12,0.0010913470641875788,0.060089170851862717,-4.5886910607535025,0.88718728578875983,1,0.021086204496787886,-0.45842494130020495,-0.038539609738845355,49.50174046195697,61.263620091096904
"565-1",15,12,0.00083357440173052299,0.060089170851862717,-3.6620822925608634,-1.0890942398824168,1,1.7062954998243038,0.4089641088926933,0.31175233860455681,56.979065193476899,64.641286529921771
"566-1",16,12,0.024225142621647763,0.060089170851862717,-0.48855582494909655,0.93024668402724531,1,0.7959367558213114,1.8415507869788952,0.94370994822345133,237.36931839889195,102.3926392900041
"567-1",17,12,0.0017787808526483425,0.060089170851862717,-4.8988668820440848,0.31484453234245274,1,0.68546517754045078,-0.070517873075195983,-0.82865871885179176,43.359975247234324,99.59903898424443
"568-1",18,12,0.00052882306525761918,0.060089170851862717,-4.0350420499342272,-1.0701900964430375,1,1.2243682306361052,0.41748566253894021,0.39329415333376505,57.433195300576557,67.223385911588167
"569-1",19,12,0.00016319045481882154,0.060089170851862717,-7.2657697590469352,-1.149468621690785,1,-0.071692302670920041,-0.38315866010240879,-0.66145017458282129,47.109946326730721,86.174371553554465
"570-1",20,12,0.0031157173005229698,0.060089170851862717,-5.1074307633654081,-0.90169592805004684,1,1.6306650572942269,0.3497712636046556,-1.1861711562142436,54.028982367556594,137.86993756218038
"571-1",21,12,4.4454369759398913e-05,0.060089170851862717,-8.1559988410065341,-1.4416385742493456,1,-0.95598770580003622,-0.63331842425428142,-0.12505413670287074,57.29078125614663,62.356704996471905
"572-1",22,12,0.15598438645325102,0.060089170851862717,-7.686548600043821,1.7406834110154785,1,-0.96599597011016747,-0.30606732953599841,-3.1551687114131326,45.259174204690744,582.27219352538805
"573-1",23,12,0.00042660316823887667,0.060089170851862717,-4.794696095863741,-0.30708460692812645,1,0.32890283583782537,0.16410499013235016,0.01938068509421002,47.094219236262013,60.958465748734326
"574-1",24,12,0.012227101138908377,0.060089170851862717,-0.80689633092983293,1.7357082969367932,1,1.5681054142222266,0.34012311587524169,0.54916684203590582,53.58200671495598,74.046571640538261
"575-1",25,12,0.15910488297100084,0.060089170851862717,0.24391730711724946,0.78377509474325879,1,1.430154802827613,0.36784867493818479,2.6621387346081926,54.892027204025339,411.03424817922922
"576-1",26,12,0.00016947840750655436,0.060089170851862717,-6.839790578420299,-1.2715354269101991,1,-0.86024822517441335,0.85692078163518426,-0.56492770797087122,90.890786931831173,79.723129493937918
"577-1",27,12,0.0075633381989468982,0.060089170851862717,-2.83162911899643,2.0936964334839603,1,0.34999138709565275,-0.80524099161866425,0.52992405204262139,67.988410409069175,73.070149779513216
"578-1",28,12,0.000544862989157789,0.060089170851862717,-4.6083289660434108,-0.63339832591350387,1,0.84410276278753016,-0.30843138666072129,0.48939798374328375,45.306919730847447,71.137299191446658
"579-1",29,12,0.0001011071610451687,0.060089170851862717,-6.508306761114059,-0.14615674847516041,1,-1.2648722710381644,0.0040713576738237115,-0.10134909927455753,43.938357088976097,61.981265045398686
"580-1",30,12,0.27518066387752421,0.060089170851862717,0.5189919417715867,1.2777992613504625,1,0.033570758091356311,2.4814479438614225,1.7261739784683456,385.57969653806668,205.57825505771302
"581-1",31,12,0.00063059575465860185,0.060089170851862717,-3.3471140215093751,0.30425057175306341,1,-0.32081568211790701,0.65582873031011202,1.0136223585453557,73.135721280411289,109.07154878882042
"582-1",32,12,0.0011905423618928173,0.060089170851862717,-7.2528466800255007,-0.76122532005070642,1,0.69319562618562947,-1.2624493377991077,-0.92236764836131624,111.10736711605087,108.36961018139952
"583-1",33,12,8.2882239990702262e-05,0.060089170851862717,-6.8399905142189628,-1.7605722009734686,1,-0.44441173218528862,0.67363403441840852,-0.30864061547861343,74.541371705049656,67.205196200382602
"584-1",34,12,0.0012101562111982262,0.060089170851862717,-2.7537710122305303,0.27456152140669177,1,0.35308393851501618,0.41598205036564972,1.2026014774821112,57.352526728748884,129.62038205467599
"585-1",35,12,0.014884441206025077,0.060089170851862717,-6.3911509273624656,0.035512893584476006,1,-0.53615596470362414,-1.7484967284075896,0.85798887216427167,180.32792770949951,94.88388250937399
"586-1",36,12,0.00012581828876980679,0.060089170851862717,-5.9362978787769105,-0.76925922478387398,1,-0.54780915826174204,-0.28164917064951361,0.66241967491821963,44.799367037578108,80.558552407847031
"587-1",37,12,0.00059418444017863593,0.060089170851862717,-5.7900877027098154,1.8032301756688338,1,-1.6435914421288287,-0.47357960228590312,-0.47614683396391855,50.053206940077331,74.628330869158745
"588-1",38,12,0.00016730077221197487,0.060089170851862717,-6.26271068415776,0.69333766615174586,1,-1.9808888658434922,-0.64716987203044352,0.67201038756442988,58.041002035696117,81.170099561985026
"589-1",39,12,0.00026053339798966653,0.060089170851862717,-9.6000921672851582,-1.8705422623580834,1,-0.2340547104287091,-0.68233929203347166,-1.8131559024648938,60.03377058240401,236.46773846144504
"590-1",40,12,0.00043629296438879871,0.060089170851862717,-3.8809562174483778,-1.3229528777228963,1,1.0920014543650332,0.3438535632970201,1.0061416426124647,53.753703579657568,108.33307834054911
"591-1",41,12,0.051705317124549545,0.060089170851862717,-5.2172900957243185,0.95243917582280768,1,1.3441326793072519,-1.8873548015111932,-0.62650714934318474,204.52886648695016,83.729155080482101
"592-1",42,12,0.010280054733621152,0.060089170851862717,-3.6214574545513631,0.26006735417457721,1,2.2396356201571397,-1.1474085151071722,0.026248086224092748,98.250433415452463,60.944975773336026
"593-1",43,12,0.029607813471264507,0.060089170851862717,-6.0197274922571271,0.14145463876797237,1,1.5670860122853907,-1.8693585783907773,-0.85890956491971249,201.28145913049045,102.33242675931226
"594-1",44,12,0.0028692523546713588,0.060089170851862717,-6.0776999879769509,1.5249244664224477,1,-0.53936780301777731,-1.0933293872450724,-0.96992726413654906,92.673002381414179,113.16354608087342
"595-1",45,12,0.053352608372835661,0.060089170851862717,-7.8923634095405184,-0.63381876230836687,1,1.6285751470511551,-1.3718053200071776,-2.5153144742761282,124.58046024282697,394.48389499072209
"596-1",46,12,0.0015289102541171321,0.060089170851862717,-3.9049456936119582,0.95749949826359659,1,0.35214286479484042,-0.100705522500359,-0.11388253417003651,43.28720470907674,62.17262841281002
"597-1",47,12,2.3930869140894271e-05,0.060089170851862717,-7.1125639999891686,-0.067363125364736293,1,-2.8655662014362768,0.11891365807940722,0.70145166873243758,45.938362771410766,83.106015365971032
"598-1",48,12,0.0030613027446680101,0.060089170851862717,-2.459079279617884,0.12713294278762494,1,0.029905627593096239,1.6457373332911867,0.73814481671020826,200.36161471307571,85.642539446313677
"599-1",49,12,0.00065923408764722094,0.060089170851862717,-4.6696432208077709,-0.36183868572371103,1,0.84574635400449416,-0.23809959824546886,0.084548709156915078,44.130263231587641,61.024219135036951
"600-1",50,12,0.0019067606621881348,0.060089170851862717,-4.9978880036788409,0.35454039822704686,1,0.8359055407106567,-0.50559451905531372,-0.68273942356123085,51.295221816929306,87.725188731765144
"601-1",1,13,0.0017086042574391978,0.1199954335647605,-3.703437935251686,-0.61056017538764507,1,-0.077868500026508081,1.1494539269424648,0.83553681322000195,103.28028067864632,78.357984655158049
"602-1",2,13,0.012480437890564324,0.1199954335647605,-3.4636071760810592,-0.94005220005286605,1,2.0525396595016758,-0.59915061130402369,1.0230559757741544,82.361161209210763,96.08102727813133
"603-1",3,13,0.00018104570315653795,0.1199954335647605,-7.4719297089959431,-2.6555363282146276,1,0.85430349702730857,-0.034153282579341464,-0.63654359522928305,55.014925794184506,63.823168232013515
"604-1",4,13,0.0018279676982265953,0.1199954335647605,-3.4195674755642074,-0.62640191278021906,1,0.99862032606052054,1.0072483437588877,0.20096576739660299,89.928645558429849,44.988029269378153
"605-1",5,13,0.0025355535799791045,0.1199954335647605,-3.2804763947249684,-0.84239316377858076,1,0.24323628583393059,1.6308917945868913,0.68778868863279075,163.7948468955905,66.920122236626582
"606-1",6,13,0.001228965896548706,0.1199954335647605,-4.8811614751747685,-0.15709708039345655,1,0.53728702583781063,-0.10654162604625589,-0.15480979457286706,56.699951775121555,44.248387144288721
"607-1",7,13,0.030526537598221642,0.1199954335647605,-5.7381965949311695,-0.86045838279679721,1,-1.1760316016620382,-0.56173681449637936,1.8600302040240457,79.543625237010374,218.91737177923596
"608-1",8,13,0.0056956794511158447,0.1199954335647605,-2.8568165316721466,-0.60571366845566121,1,2.5667984689028058,0.32708781464878145,-0.1449891467680724,54.594988157457927,44.095531279832215
"609-1",9,13,0.10547713018005968,0.1199954335647605,-5.7308790897519053,-0.49952628144029876,1,0.87323203743339284,-1.8857368394596876,0.78115199371468813,266.1260822736715,73.88885056912703
"610-1",10,13,0.00067010137877660664,0.1199954335647605,-6.1773670172534887,-0.52455868423656826,1,-0.54173568930809213,0.81661351527572135,-0.92768615898454865,75.266004346477743,87.129338625896267
"611-1",11,13,0.0061961186525747959,0.1199954335647605,-4.7398324432164589,0.21297047808399233,1,-0.38900890928114185,1.5563543298018896,-1.120148341821199,152.87902857022183,107.28293085445546
"612-1",12,13,0.0075937158625343287,0.1199954335647605,-4.2930023747697685,1.6750223576583414,1,-0.16173608640890141,-0.86216416653382899,0.055875520514621399,106.19786946135656,43.127405269311218
"613-1",13,13,0.0061767986219242108,0.1199954335647605,-6.0457180646967492,-0.11433349786835546,1,0.23380744033290335,-1.3695436034173649,0.20435159625606875,172.11622190516616,45.057087271388845
"614-1",14,13,0.0052777261482033029,0.1199954335647605,-4.909404416792273,0.29387329017524055,1,0.88026139582234397,-0.26739190813505753,-0.81614719465479979,62.357499685084115,77.178892008615435
"615-1",15,13,0.0011067789014342362,0.1199954335647605,-5.0997242871339461,-1.0341230500853744,1,0.80834216001049375,-0.43324562442002545,0.55930222736096047,70.954470855989186,58.783506463342668
"616-1",16,13,0.0013847532422018919,0.1199954335647605,-6.7178439411371578,-0.17991375322386091,1,-0.36191915387701123,-0.96834637914781774,-0.20766465488846861,117.82038170574985,45.240007456398978
"617-1",17,13,0.00068369527937110015,0.1199954335647605,-4.3694694967591738,0.40278845150849513,1,-1.1460264068265236,1.058957491037454,0.31481096752140086,94.544946105137697,47.951376106539541
"618-1",18,13,0.0085645580580904577,0.1199954335647605,-5.1990372529434152,-0.74631991757948501,1,0.0057940155306245474,-0.80951553578939683,1.3510041848948422,100.8615194585927,135.69785001069823
"619-1",19,13,0.0038561264701485148,0.1199954335647605,-2.8057334087271579,1.1910861668117074,1,-0.56894077279486133,0.85617228204196616,0.71594891521402959,78.003863775928679,68.928386262121066
"620-1",20,13,0.0041658084742519901,0.1199954335647605,-4.9259630808113481,0.87736649725139093,1,0.18404916796662052,-0.22364213159908358,-0.76373661443027563,60.557420251010058,72.941545245344003
"621-1",21,13,0.036028303110871476,0.1199954335647605,-2.6323714431302632,-0.33035017291941304,1,2.05596382332693,-0.53113500392893964,1.1731499103911596,77.345233713078116,112.85124813379696
"622-1",22,13,0.077350410283912263,0.1199954335647605,-2.8312738549229288,-1.1016263961540678,1,-0.72361607938953643,2.3362153617396246,1.6577532588810509,295.1404259077612,182.68310631930348
"623-1",23,13,0.0028065643674373541,0.1199954335647605,-3.4609013154037087,0.52796414580808371,1,-1.4895483547586141,1.5211034113907338,0.97957948215608803,147.91400023801882,91.652537253456174
"624-1",24,13,0.00047580183294103383,0.1199954335647605,-8.4485568416104417,-0.34803370222544877,1,-1.7276513446389661,-0.15086995843685724,-1.2220018363091698,57.995675035742437,119.47730550696816
"625-1",25,13,0.00029831054759739964,0.1199954335647605,-5.2371706482208555,-0.6790429866306833,1,-1.3883110931005245,1.4060594979523575,0.42412393355799494,132.59208813883345,52.040848763940858
"626-1",26,13,0.0052847943213786422,0.1199954335647605,-8.0379336265551924,-1.0536185429133693,1,-0.10148534661561688,-1.3873071795233325,-0.49552255750287433,174.89980158074755,55.642485469751207
"627-1",27,13,0.00084991210327769941,0.1199954335647605,-4.5034874767779876,-0.48491042929350853,1,0.37930392277910785,0.2605864182176798,0.34153261151873382,53.672664398778707,48.838495272870233
"628-1",28,13,0.0024433964028448421,0.1199954335647605,-4.9268605095160449,-0.64122895501409582,1,-1.4841583518069863,0.73764867756948838,1.4608781197355483,70.278172611599786,151.42421617912549
"629-1",29,13,0.015746503447165328,0.1199954335647605,-5.4271311601667733,0.30779957293868754,1,0.37595771304276848,0.45665629428968502,-1.5675447404379139,57.687632627113402,168.73163824381442
"630-1",30,13,4.3450701580841944e-05,0.1199954335647605,-9.5285967061636274,-0.64432187117339812,1,-2.8556994839205418,-0.51278901255555798,-0.51578633851412869,76.073080993726435,56.69319800165021
"631-1",31,13,0.016714674176190235,0.1199954335647605,-7.6820723218479152,-0.022024704298471958,1,-2.0760396371966539,-1.7190768804211052,1.1350689000683167,232.80281567744547,108.37885579577978
"632-1",32,13,0.0015752859684706991,0.1199954335647605,-4.5214141378492094,-0.95948616780843532,1,0.53696195626580079,-0.0181040583359128,0.91921413202933866,54.713725648704667,85.823449167326402
"633-1",33,13,0.00037833422161077744,0.1199954335647605,-6.3679228159268577,0.1098134968135456,1,-1.2471336509185342,0.47416179848279888,-0.70476446030466833,58.23677286818868,68.508693791299009
"634-1",34,13,0.001355891565126402,0.1199954335647605,-3.7355415949968167,0.011105832482731871,1,-0.30036370982472821,0.97526985483673789,0.57844642750844122,87.210273136179168,59.889087541883534
"635-1",35,13,0.0017670144142973988,0.1199954335647605,-7.1454691512734581,-0.63763176268535771,1,-0.21109547391345149,-1.2199853585955414,-0.076756556079107363,149.95645734525274,43.305123013218669
"636-1",36,13,0.026106707176918847,0.1199954335647605,-7.269159850741465,0.11261690406910854,1,-0.30100156480690049,-0.641649102870261,-1.4391260871334128,85.734816089469007,149.0045798824888
"637-1",37,13,0.00036665330705921046,0.1199954335647605,-6.898677612127381,-1.0448838976742993,1,-0.079545480198738513,-0.43457133065106351,-0.33967690360327879,71.03449156006269,48.961355786175233
"638-1",38,13,0.019353849226086187,0.1199954335647605,-4.2389547590810226,-0.93491986870485955,1,0.31588705594801186,-0.20634308284001301,1.5864211365158387,59.8995133317826,170.90061638444695
"639-1",39,13,0.081487459973726514,0.1199954335647605,-5.348633113294742,1.4039532893095314,1,-1.3312309613129865,1.4648880862993647,-1.8862435275906515,140.25840504034275,224.9559043601586
"640-1",40,13,0.0010183886572843913,0.1199954335647605,-7.6595826380529441,-0.53685352827782806,1,-0.62681261582905212,-0.75703876743748932,-0.73887772650857486,95.823937753883982,71.029689716544169
